assumed_danger_states_new,Home_Plate_Control,Rink_Control,Max_Success,Max_Best,Max_Exp,All_Avg_Edge,O_Avg_Edge,D_Avg_Edge,All_Avg_Edges per Player,O_Avg_Edges_per_Player,D_Avg_Edges per Player,OD_MST_Ratio,All_OCR,distance_to_net,angle_to_attacking_net,woman_adv,split
0,-0.928803317,0.239336171,0.599449689,0.015065385,0.029441184,11.285101041226152,12.784271847202536,15.59047594871874,1.7777777777777777,1.6,1.5,0.8200052319924958,0.5,61.90516941,53.87055586,1,1
0,0.634854969,0.277645833,0.35982826,0.04431804,0.077112493,12.46375466558195,14.958687546745796,15.747036260244768,1.7142857142857142,1.3333333333333333,1.6,0.9499366928182384,0.5,36.88156721,164.2679952,1,0
0,-0.823201089,-0.353044001,0.252234162,0.005512049,0.014023998,11.474191819415116,14.16055401267049,13.222932335044913,1.7142857142857142,1.3333333333333333,1.6,1.0709087556275687,0.3333333333333333,26.66927071,173.5411836,1,0
0,-0.768126538,-0.2755785,0.233845491,0.004675639,0.00544289,11.515730665386275,16.87748181421494,13.958126185469771,1.7142857142857142,1.3333333333333333,1.6,1.2091509698331986,0.6666666666666666,28.77933286,-172.0106732,1,0
0,-0.851539498,0.183027303,0.674243279,0.004759547,0.038791719,16.51324828110021,41.805520599925046,22.179867673818386,1.7142857142857142,1.3333333333333333,1.5,1.8848408482289205,0.8333333333333334,71.8905418,66.64443514,1,0
0,-0.851539498,0.183027303,0.674243279,0.004759547,0.038791719,16.51324828110021,41.805520599925046,22.179867673818386,1.7142857142857142,1.3333333333333333,1.5,1.8848408482289205,0.8333333333333334,72.67220927,63.43494882,-1,0
0,-0.914142534,0.0442176,0.600223074,0.007774754,0.047135295,10.940192493474576,14.767082277529688,16.912133647974112,1.75,1.5,1.6,0.8731649468308583,0.7142857142857143,67.95770744,55.49147701,1,0
0,-0.851278718,0.112944765,0.353729479,0.01530416,0.027890232,11.561866670300542,15.19733074865235,16.27558456460324,1.7777777777777777,1.6,1.6,0.9337502249660564,0.625,61.39421797,49.95544894,1,0
0,-0.823441143,0.050095968,0.471689435,0.015509115,0.032778849,11.836263857164258,15.99736959050951,16.59703651784277,1.7777777777777777,1.6,1.6,0.9638690360963788,0.75,64.34477446,50.99252745,1,0
0,-0.906255382,0.001566149,0.453669994,0.003114078,0.007848768,10.39825637003825,13.738645090126814,15.133155063620382,1.7777777777777777,1.6,1.6,0.9078506783528622,0.75,51.36389783,41.44826665,1,0
0,-0.907687344,-0.049302764,0.356200801,0.020326123,0.029239784,11.246423531742312,16.616390635417957,16.40800635481406,1.7777777777777777,1.6,1.6,1.0127001584529955,0.75,54.81103903,43.89118787,1,1
0,-0.728063652,0.243445921,0.779764956,0.015365445,0.045402714,13.623014939356102,20.526795554119044,17.406316497536835,1.7142857142857142,1.5,1.3333333333333333,1.1792727977239634,0.3333333333333333,75.20804478,121.682366,-1,1
0,-0.740534575,0.254921383,0.708828718,0.013086088,0.043884216,12.620892601432706,18.828198663601952,16.039803513932117,1.7142857142857142,1.5,1.3333333333333333,1.1738422261374863,0.3333333333333333,68.52919086,125.1975033,1,0
0,-0.484414181,0.071476852,0.664073809,0.024389073,0.058660002,14.212046270513408,21.984866995611796,15.408827886426518,1.7777777777777777,1.6,1.6,1.4267708846938347,0.375,53.38773267,45.3794367,1,1
0,-0.44747614,0.200392344,0.935217183,0.025923372,0.052781005,14.47914203163733,25.275132847248905,15.206203364254588,1.7777777777777777,1.6,1.6,1.6621593333851812,0.625,63.76715455,61.42539501,1,1
0,-0.489382166,-0.222867376,0.040424152,0.023063624,3.13e-6,9.131933790113385,26.070530140454576,7.203164177139496,1.6666666666666667,1,1.6,3.619316386428338,0.8,15.53222457,-176.308614,1,1
0,-0.875891012,0.405915537,0.986065848,0.024141824,0.139705686,19.44913182130242,36.10923780142614,14.6688089847697,1.75,1.5,1.6,2.4616339226257264,0.7142857142857143,61.85668921,110.3392221,1,0
0,-0.929957621,0.137494912,0.992739869,0.015048455,0.044577802,18.516039594581898,31.241726544173066,13.646153686062442,1.75,1.5,1.6,2.2894162899602937,0.7142857142857143,53.47195527,61.51781425,1,0
0,-0.537172596,0.151858526,0.966190298,0.022313066,0.120917264,11.247604651113257,27.022486709790847,9.620641878670048,1.7142857142857142,1.3333333333333333,1.6,2.8088028897222004,0.8333333333333334,38.73306081,129.2373671,1,1
0,0.079248155,-0.089539084,0.316755496,0.01728717,0.045425495,8.136658266208721,10.622906116567588,12.157867005394886,1.6666666666666667,1.3333333333333333,1.5,0.8737475177063394,0.6,27.7353565,152.049031,1,1
0,-0.930486007,0.380983676,0.924466509,0.017315681,0.066468767,14.66114430891044,26.190462508181408,15.483574984294435,1.7777777777777777,1.6,1.5,1.6914997043478244,0.875,53.47195527,118.4821857,1,0
0,-0.62303262,-0.121486333,0.768099236,0.035059834,0.049606576,15.231547032868974,27.43938993065281,12.430286283064667,1.7777777777777777,1.6,1.6,2.2074624273164907,0.75,58.17430704,85.56352551,1,0
0,-0.226615478,0.216350584,0.448943897,0.027823836,0.02417451,15.6303497397805,28.78275384043369,13.784097772864945,1.7777777777777777,1.6,1.6,2.0881130063582947,0.875,55.75168159,55.59733515,1,0
0,-0.327156415,-0.118875228,0.82528164,0.038991946,0.0985309,13.838035687761646,25.50669955773155,15.67973956041573,1.7777777777777777,1.6,1.6,1.6267297973573784,0.75,57.63028718,98.48160579,1,0
0,-0.871590024,0.00147254,0.474501839,0.012880557,0.016247504,11.88826486477538,23.832350501569117,13.39914754660724,1.7142857142857142,1.3333333333333333,1.6,1.778646769779294,0.8333333333333334,42.5,28.07248694,1,0
1,-0.965631822,-0.026209112,0.506077482,0.014508345,0.047622594,12.876224705298917,27.270183742719972,13.00804451068033,1.7142857142857142,1.3333333333333333,1.6,2.0964091659072683,0.6666666666666666,50.70749452,40.60129465,1,0
1,-0.882261187,-0.117448261,0.851067267,0.011089273,0.035837864,11.85087158492298,24.612987046674597,14.692561090892596,1.7142857142857142,1.3333333333333333,1.6,1.675200592627199,0.6666666666666666,34.73110997,6.613460482,1,1
1,-0.95506094,0.250602601,0.823009626,0.019290578,0.030735123,15.47694586753008,27.233839199540448,12.873377909612191,1.7777777777777777,1.6,1.6,2.1155161753781577,0.75,57.48260606,64.77235053,1,0
1,-0.361624571,0.135746759,0.376048996,0.029201327,0.050472784,12.61347811035706,23.43936927974236,12.505131441436586,1.7777777777777777,1.6,1.6,1.874380080650288,0.625,42.02677718,145.1755108,1,0
1,-0.254068672,0.308114289,0.632420033,0.020570363,0.083648028,11.699008367130212,21.63864703809768,11.733835344463444,1.7777777777777777,1.6,1.6,1.8441239716481768,0.5,30.1869177,116.5650512,1,0
0,-0.151644439,0.063269982,0.222082254,0.033528926,0.023016616,8.182736062610497,17.03150148123358,7.051510966476622,1.75,1.5,1.6,2.4152981626494707,0.5714285714285714,24.68299009,-173.0189426,1,1
0,0.360397395,0.175180668,0.40598747,0.024185936,0.073924206,8.970139214836097,11.284223604291505,11.444664458836185,1.7142857142857142,1.3333333333333333,1.6,0.9859811657107336,0.5,30.10398645,138.3664607,1,0
1,-0.811719444,-0.374352364,0.532588822,0.002259046,0.016033076,9.897161162131477,15.923752926602967,11.463244728804106,1.7142857142857142,1.3333333333333333,1.6,1.3891139291993635,0.5,24.6018292,142.431408,1,0
1,-0.811719444,-0.374352364,0.532588822,0.002259046,0.016033076,9.897161162131477,15.923752926602967,11.463244728804106,1.7142857142857142,1.3333333333333333,1.6,1.3891139291993635,0.5,24.6018292,142.431408,1,0
0,0.207737296,0.515176324,0.855497904,0.052961465,0.088553503,11.267059668083707,35.70171659649557,19.32069389049568,1.6666666666666667,1,1.6,1.8478485710111128,0.6,70.05890379,114.0040076,1,0
0,0.747316328,0.456144862,0.963880593,0.076394174,0.14862699,11.97681275452752,58.678822417253045,13.23460247530836,1.7142857142857142,1,1.6666666666666667,4.433742723042073,0.5,59.22203982,130.548826,-1,0
0,-0.229073285,0.104064442,0.896456892,0.019264674,0.038365432,12.61330607230214,20.29338446302954,15.144911805188071,1.75,1.5,1.6,1.3399473515638298,0.5714285714285714,54.10406639,133.8766973,1,0
0,-0.621707744,0.413523916,0.889209861,0.030220716,0.040087873,15.20100427773993,24.930385434588985,10.520117841828446,1.7777777777777777,1.6,1.6,2.3697819558127655,0.5,57.00219294,90.50258167,1,1
0,-0.571292863,0.196522591,0.774917785,0.026953613,0.066963054,12.323486540622596,27.397060633353345,11.493510928061005,1.75,1.5,1.6,2.3836981410496927,0.5714285714285714,50.75677295,108.9704078,1,0
0,-0.741690274,0.08465898,0.798674894,0.01784395,0.039321419,16.85226791345314,26.600180802564044,28.530833669999847,1.7777777777777777,1.6,1.5,0.9323310040720652,0.875,74.8949264,57.26477373,1,0
1,-0.90665697,0.039668973,0.410167548,0.018093085,0.009597622,15.065714238825056,23.885961221263894,21.60278616392637,1.75,1.5,1.5,1.1056889162357264,0.7142857142857143,69.92317212,54.60520416,1,0
1,-0.516791176,-0.358507018,0.065710392,0.022123203,3.73e-5,12.29869912637612,21.455770197005982,11.88491705185013,1.6666666666666667,1,1.6,1.805294063341061,0.8,12.09338662,-150.2551187,1,0
1,-0.191541721,-0.388597729,0.117284972,0.007190816,1.21e-5,10.674093730559076,19.92599642037843,10.852600596394677,1.6666666666666667,1,1.6,1.836057288148797,0.8,8.139410298,100.6196553,1,0
1,0.262457666,0.095455423,0.470533247,0.017019552,0.119546941,7.391670326030057,18.023394250969616,7.585739509926544,1.7142857142857142,1.3333333333333333,1.6,2.375957443224167,0.8333333333333334,7.433034374,109.6538241,1,1
1,0.262457666,0.095455423,0.470533247,0.017019552,0.119546941,7.391670326030057,18.023394250969616,7.585739509926544,1.7142857142857142,1.3333333333333333,1.6,2.375957443224167,0.8333333333333334,7.433034374,109.6538241,1,1
0,-0.787867636,0.062798573,0.235399585,0.007469057,0.001581583,11.257699842729323,16.505007608733663,14.931020666769973,1.75,1.5,1.5,1.1054172368448132,0.7142857142857143,74.06247363,118.6413302,1,0
0,-0.099752787,0.059928342,0.201677819,0.019108035,0.005328604,12.666262862630507,26.84416546319574,11.083974217688668,1.75,1.5,1.6,2.421889922872225,0.8571428571428571,8.732124598,-113.6293777,1,0
0,-0.099752787,0.059928342,0.201677819,0.019108035,0.005328604,12.666262862630507,26.84416546319574,11.083974217688668,1.75,1.5,1.6,2.421889922872225,0.8571428571428571,8.732124598,-113.6293777,1,0
0,-0.519084071,0.137934782,0.487253237,0.020325132,0.044003064,12.167470271653912,23.816478093231243,10.0448724064981,1.75,1.5,1.6,2.37100852349545,0.7142857142857143,45.63167759,145.2651405,1,0
0,-0.8109552,0.100566963,0.422363106,0.022072303,0.026378951,11.778230707464887,21.827143166441203,14.525128502124304,1.75,1.5,1.6,1.502716011307506,0.8571428571428571,35.5562934,176.7754774,1,0
0,-0.717111017,0.105344166,0.535586533,0.018929004,0.076986447,10.59712699583168,17.518974889043168,14.527306721100594,1.75,1.5,1.6,1.2059341229160696,0.7142857142857143,45.16912662,153.718589,1,0
0,-0.670574522,0.399864115,0.918317929,0.019940255,0.101399096,14.354151289580376,13.928996924899202,15.60391377145474,1.6,1.3333333333333333,1,0.8926604651187209,0.5,65.94884381,107.1985412,-1,0
0,-0.646796654,0.131108733,0.556197112,0.014692712,0.061938757,9.508056776865285,15.336983026403637,20.297226351544907,1.6666666666666667,1.3333333333333333,1.5,0.7556196477671085,0.8,46.32763754,96.81821457,1,0
0,-0.266444137,-0.146640687,0.266514865,0.016475913,0.040165368,11.285394526913327,24.973728561892013,13.746170734352727,1.7142857142857142,1.3333333333333333,1.6,1.8167771261185317,0.6666666666666666,34.34020967,106.0599873,1,0
0,-0.0936362,-0.1489655,0.130164281,0.030307015,0.003359107,9.3555940696732,20.28229583678639,10.845595855848709,1.7142857142857142,1.3333333333333333,1.6,1.8700951156914765,0.5,25.28339376,65.46227152,1,0
0,-0.706912384,-0.197069488,0.422478652,0.004768102,0.031120371,8.264118194648274,5.8040034776359875,11.571599938787951,1.7142857142857142,1.3333333333333333,1.6,0.5015731193904305,0.16666666666666666,30.10398645,41.63353934,1,1
0,-0.628901124,-0.249898845,0.612778581,0.004708251,0.049386941,7.044050883589821,4.567702093020734,11.81833293680607,1.7142857142857142,1.3333333333333333,1.6,0.386492927339646,0.3333333333333333,33.63406012,48.0127875,1,0
0,-0.628901124,-0.249898845,0.612778581,0.004708251,0.049386941,7.044050883589821,4.567702093020734,11.81833293680607,1.7142857142857142,1.3333333333333333,1.6,0.386492927339646,0.3333333333333333,33.63406012,48.0127875,1,0
0,-0.889288288,-0.048235926,0.66983862,0.012180822,0.078645661,9.426386813665845,11.945143630759,9.903585695861535,1.7142857142857142,1.3333333333333333,1.5,1.2061433098671102,0.16666666666666666,49.14519305,45.41219274,1,0
0,-0.006556906,0.37668747,0.984695787,0.042201515,0.044393999,16.473990884604028,27.6568355602152,13.34926455629271,1.7777777777777777,1.6,1.5,2.0717872092195555,0.625,61.54063698,73.47910781,1,0
0,-0.269569596,0.326505336,0.998271859,0.036992061,0.068741629,18.40937990547065,30.86121273880169,16.143217647293735,1.7777777777777777,1.6,1.6,1.9117138486933112,0.875,51.58730464,123.536047,1,0
0,-0.286433161,0.260960015,0.750316152,0.043392333,0.059508339,14.596960317732965,25.349170879117352,12.431717191542385,1.7777777777777777,1.6,1.6,2.0390723573057987,0.625,52.40467536,97.12501635,1,0
0,0.350968643,0.032654347,0.392275466,0.03255037,0.07793647,10.81923267164231,20.824729018163495,10.078646791142658,1.75,1.5,1.6,2.066222723120403,0.8571428571428571,27.11549373,67.21759427,1,1
0,-0.095286828,0.023914996,0.453593816,0.05287061,0.03019886,12.094952206046772,24.132142479316755,12.803124525825009,1.75,1.5,1.6,1.884863529261169,0.5714285714285714,49.60090725,142.7835595,1,1
1,-0.471862505,0.096720632,0.582261478,0.024890834,0.050100653,15.215683953900012,28.850521765108923,17.389013926394203,1.75,1.5,1.6,1.6591235067859529,0.8571428571428571,50.06246099,140.2676971,1,0
1,-0.042728335,0.258513182,0.744148481,0.043140399,0.024374083,15.044232688398225,27.122492568505503,14.35276191662258,1.7777777777777777,1.6,1.6,1.8897054605980557,0.875,55.18378385,94.67741786,1,0
1,-0.284250989,0.155597577,0.695575138,0.046122745,0.081379495,12.924291811015008,25.208466598850176,11.726917627883369,1.75,1.5,1.6,2.149624257521125,0.7142857142857143,33.90058997,52.79207808,1,1
1,-0.357041207,0.136589774,0.431911744,0.047033841,0.00740645,9.589338129692198,19.052280847872098,9.40387684805154,1.75,1.5,1.6,2.0260028024313916,0.8571428571428571,32.88236609,118.1237354,1,0
0,-0.046942272,0.39544635,0.743850767,0.016404729,0.059767817,17.245131931580023,30.790287674124837,23.96680932735908,1.7142857142857142,1,1.6,1.2847053295065225,0.6666666666666666,73.83258088,58.57043439,1,1
0,-0.902799061,0.026552067,0.848798526,0.011931909,0.04917342,12.954722757655375,24.347257110645,12.126606071671834,1.75,1.5,1.6,2.0077552587051564,0.7142857142857143,65.743821,55.22216863,1,0
0,-0.916838412,0.107165509,0.814033177,0.022112264,0.022735991,19.071531046709023,35.19040720134395,15.21835312370295,1.75,1.5,1.6,2.3123663194891995,0.7142857142857143,62.0020161,90.46205272,1,0
0,-0.939137276,0.044454373,0.99000175,0.018470851,0.037151132,18.781993356615736,34.507426487951626,13.640316294459067,1.75,1.5,1.6,2.5298113139773113,0.5714285714285714,54.81103903,43.89118787,1,0
0,-0.852754997,0.067098955,0.811112597,0.021001377,0.030924414,16.84219681704818,30.61989198419829,14.72000444858417,1.75,1.5,1.6,2.080155076797102,0.7142857142857143,60.52478831,77.11181487,1,0
0,-0.236958037,-0.067702238,0.143827519,0.043965811,0.009269961,12.59394983468724,23.668791501854997,11.791409149539916,1.75,1.5,1.6,2.0072911728941674,0.7142857142857143,41.03961501,112.1902889,1,0
0,-0.134436075,-0.066990305,0.336685186,0.022002382,0.040295483,5.767115358268636,13.31172406725884,8.156530048953337,1.7142857142857142,1.3333333333333333,1.6,1.6320327378634532,0.8333333333333334,29.5,180,1,0
0,-0.237237914,0.017407101,0.584202184,0.040055053,0.045638609,16.51681055249372,30.317264505350483,14.967775305417364,1.7777777777777777,1.6,1.6,2.0255023800616248,0.75,51.36389783,138.5517334,1,0
0,-0.420663843,0.010184675,0.979822192,0.037276034,0.04299779,15.997958044942756,30.122340199491592,14.170852147487189,1.7777777777777777,1.6,1.6,2.1256548220237383,0.625,64.18917354,115.3674045,1,1
0,-0.560279528,0.204726962,0.926574804,0.023426558,0.030634937,15.638074537505927,30.812403271293817,12.505691747890712,1.7777777777777777,1.6,1.6,2.4638703633880015,0.875,49.24682731,48.70462744,1,0
0,-0.420495327,0.300455106,0.754912999,0.043497314,0.071727346,14.792061300094533,25.9624894253355,13.200990040702145,1.7777777777777777,1.6,1.6,1.9667077503495023,0.875,60.28474102,120.3932626,1,0
0,-0.397486644,0.229385901,0.970975256,0.032056961,0.042652004,16.188366786069302,29.3510487892966,12.730221780650307,1.7777777777777777,1.6,1.6,2.305619595246143,0.875,61.95361168,115.3241814,1,0
0,-0.168690743,0.144207761,0.393704038,0.046520666,0.070600931,11.674935154056614,22.483813299516555,11.88361029378349,1.75,1.5,1.6,1.892001903771466,0.8571428571428571,35.00357125,45.57872557,1,1
0,-0.352250001,-0.07215463,0.206844728,0.014536285,0.003687731,9.148426741071626,19.27343029775403,9.524741556537649,1.75,1.5,1.6,2.0235121534111356,0.8571428571428571,8.5,-28.07248694,1,1
0,-0.180090559,0.153411842,0.327980316,0.022362546,0.010939234,10.694258302891734,22.03610886842446,7.333565404907227,1.75,1.5,1.6,3.0048288454179577,0.8571428571428571,11.01135777,-39.47245985,1,0
0,-0.498697692,0.276777001,0.814921526,0.024413982,0.049803732,12.473774814408223,26.75624650707947,7.893043085523633,1.75,1.5,1.6,3.3898518248496843,0.7142857142857143,30.90711892,9.309940175,1,0
0,-0.432342272,-0.044600062,0.927526549,0.030940483,0.033621582,16.21904543690386,30.58917010642076,9.985795409528835,1.7777777777777777,1.6,1.6,3.0632682577525454,0.875,61.83243485,72.59069725,1,1
1,-0.128966595,0.219689449,0.970190629,0.041383602,0.023218482,14.231927933820089,25.786396780752575,12.430033307229335,1.7777777777777777,1.6,1.6,2.074523546590591,0.75,61.9455406,117.3923696,1,0
1,-0.780850627,0.059356742999999997,0.842238143,0.021118445,0.0380351,15.321686133181505,25.87699818170191,13.520233321815349,1.7777777777777777,1.6,1.6,1.9139461254672665,0.625,58.05385431,87.53188209,1,0
1,-0.399347561,0.197088596,0.841403953,0.026020309,0.048631277,15.911300134339667,29.57370125451993,11.616459267620042,1.7777777777777777,1.6,1.6,2.5458446995939865,0.875,45.41200282,61.74197039,1,0
1,-0.510098286,0.174922341,0.775167461,0.015564596,0.06156777,14.595495474762174,28.992850204441947,7.925808921516005,1.7777777777777777,1.6,1.6,3.6580304283813536,0.75,18.84807682,21.80140949,1,0
1,-0.369806101,-0.109171579,0.869613773,0.044853254,0.069713824,11.461086566406324,21.243410054594317,8.383671274831293,1.7777777777777777,1.6,1.6,2.533903031046718,0.75,39.15673633,95.12819104,1,0
1,-0.414814782,0.210979363,0.49085844,0.028769405,0.035330441,11.94213868283101,22.53106928612855,9.311766635492535,1.7777777777777777,1.6,1.6,2.4196342292610287,0.875,37.47332385,58.64291478,1,1
0,-0.366753003,-0.038373464,0.858546388,0.033393313,0.047026831,13.175604354851393,25.0130673133979,10.281384908212027,1.7777777777777777,1.6,1.6,2.432850003837447,0.625,40.00312488,89.28384005,1,0
0,-0.323824928,0.193826997,0.898283232,0.044849257,0.071042327,13.55604783052468,25.859133777104503,9.81810183044142,1.7777777777777777,1.6,1.6,2.633822119966939,0.625,38.90051414,52.83552511,1,0
0,-0.357437265,0.18528123,0.058694631,0.016371745,1.21e-5,11.866178563022787,31.383874124025024,9.661418025527546,1.6,1,1.3333333333333333,3.248371413088853,0.75,73.58838224,117.9579871,1,0
1,-0.621726656,-0.251428938,0.372272839,0.014593402,0.043644078,11.504938137593015,24.193712530758962,15.008959016842498,1.6,1,1.5,1.6119514020665706,0.75,35.30226622,127.5191138,-1,0
1,0.19715089,0.25534407,0.415538202,0.018116322,0.086191254,11.10498540999146,18.02538588176541,13.984474419073315,1.6,1,1.5,1.2889569776881085,0.5,10.30776406,75.96375653,-1,1
0,-0.950660429,-0.00385498,0.786328646,0.014354066,0.039111738,12.169615156723353,20.856483238226616,17.004448277163913,1.7777777777777777,1.5,1.6,1.2265310169595909,0.625,62.17113478,121.51694,-1,0
0,-0.889152118,-0.080679966,0.578554042,0.003567707,0.003755264,11.488122331729343,18.96853759510048,14.345787817167304,1.75,1.5,1.5,1.3222374286340153,0.7142857142857143,73.67665845,60.30334746,-1,0
0,-0.804753546,0.071361511,0.387027577,0.029215378,0.040805423,10.588975118761155,18.98383189342078,14.933142413289657,1.75,1.5,1.5,1.2712549956348262,0.7142857142857143,55.59901078,41.71911923,1,0
0,0.388654811,0.065808882,0.863123096,0.050658859,0.259234316,15.4365239119661,31.986632986872696,18.12811755877219,1.75,1.5,1.6,1.7644762553624536,0.5714285714285714,47.59464256,148.3136323,1,0
0,-0.894598322,0.184016046,0.780578853,0.019103458,0.070998048,16.3787016520074,33.18414251504445,16.59043210502498,1.75,1.5,1.6,2.00019760214645,0.5714285714285714,56.97587209,132.5104471,1,0
0,-0.008698422,0.20616184,0.432846125,0.039692654,0.024533609,12.970093132622306,25.39649551231982,13.387577574116207,1.7777777777777777,1.6,1.6,1.8970194847962545,0.75,52.00240379,90.55090398,1,0
0,-0.073248921,0.073512168,0.202970335,0.033139314,0.010591874,10.011214433447794,19.225308725937605,10.649782626008292,1.75,1.5,1.6,1.8052301536170936,0.7142857142857143,32.22188697,48.14495746,1,0
0,-0.792171388,0.302965481,0.989003129,0.012565988,0.07912522,17.1343479999257,13.183104475645626,41.731356416283354,1.6,1.3333333333333333,1,0.31590404932300853,0.5,70.4716255,65.25325179,1,0
1,-0.569302692,0.247614736,0.641847794,0.025831178,0.100407695,14.84654449512749,14.419383077091334,31.900973415529883,1.6,1.3333333333333333,1,0.45200448554562783,0.75,53.80752735,56.75293225,-1,0
1,-0.147492927,-0.10752905,0.272782906,0.021081549,0.038833206,8.20888709931091,14.800632446675245,8.564256343112241,1.6666666666666667,1.3333333333333333,1.5,1.7281865294210368,0.8,23.96351393,113.3555649,-1,1
0,-0.376035445,-0.141886505,0.531997585,0.017983559,0.054087745,10.0267652539897,14.625759660873136,13.035765146549164,1.7142857142857142,1.3333333333333333,1.6,1.1219717060294598,0.5,17.95132307,167.1249984,-1,1
0,-0.376035445,-0.141886505,0.531997585,0.017983559,0.054087745,10.0267652539897,14.625759660873136,13.035765146549164,1.7142857142857142,1.3333333333333333,1.6,1.1219717060294598,0.5,18.92749323,167.7995313,-1,0
0,-0.871443359,-0.050140932,0.318568879,0.001467961,0.008953993,7.212631389870009,10.333842260647163,11.074308477634409,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.9331365729532743,0.6,72.57582242,71.93952806,1,0
0,-0.885871094,-0.065104779,0.467766606,0.002026993,0.006497485,17.243972394583018,24.704662324424024,22.240135783332885,1.75,1.5,1.5,1.1108143657530227,0.5714285714285714,71.48601262,101.7029015,1,1
0,-0.885871094,-0.065104779,0.467766606,0.002026993,0.006497485,17.243972394583018,24.704662324424024,22.240135783332885,1.75,1.5,1.5,1.1108143657530227,0.5714285714285714,71.48601262,101.7029015,-1,0
0,-0.806432011,-0.1953489,0.65141434,0.004337005,0.001931174,13.773622650819648,26.27627207730955,21.223827686301508,1.7142857142857142,1.3333333333333333,1.5,1.2380552869956176,1,80.68612024,97.47733031,1,0
0,-0.806432011,-0.1953489,0.65141434,0.004337005,0.001931174,13.773622650819648,26.27627207730955,21.223827686301508,1.7142857142857142,1.3333333333333333,1.5,1.2380552869956176,1,80.68612024,97.47733031,-1,0
0,-0.823186429,-0.211842919,0.52202848,0.014026751,0.029078211,11.940619004396176,20.417957459805073,17.898212852604605,1.7142857142857142,1.3333333333333333,1.6,1.140781910906473,0.5,38.46101923,153.7680601,1,0
0,-0.79270416,-0.122762696,0.287036292,0.014760727,0.007071497,12.184476256120035,25.526214104197795,14.400673313204113,1.7142857142857142,1.3333333333333333,1.6,1.7725708756126404,0.6666666666666666,37.31286641,147.5876934,1,0
0,-0.046631411,-0.096021538,0.376739551,0.027421002,0.031574147,11.025613432551692,20.026187186295648,13.361009397427193,1.7142857142857142,1.3333333333333333,1.6,1.4988528628796494,0.8333333333333334,39.38591119,151.1573399,1,0
0,-0.653318098,0.125681084,0.990066399,0.022648079,0.036797185,13.6229933153827,27.86113624347883,14.168999383843374,1.75,1.5,1.6,1.9663446577073271,0.5714285714285714,68.22939249,123.3407073,1,0
0,-0.961682591,0.128253393,0.776284705,0.013855788,0.078405127,16.086763429958953,28.72291489983943,18.558600694592027,1.75,1.5,1.6,1.5476875316472156,0.7142857142857143,49.51009998,51.97276929,1,0
0,-0.74957154,0.063336787,0.521197114,0.016497975,0.020849269,13.181892034090351,28.006661070502947,13.629797589862669,1.75,1.5,1.6,2.054811224147103,0.42857142857142855,49.51009998,51.97276929,1,0
0,-0.668394986,0.305393015,0.860321087,0.020075975,0.031451236,13.335842234281078,26.180670330891346,14.203295712490508,1.7777777777777777,1.6,1.6,1.843281366582252,0.375,62.16309194,50.54846629,1,1
0,-0.895945806,0.027402014,0.493592898,0.004468024,0.003357849,15.705395402662516,23.98114235397155,20.35813135458572,1.75,1.5,1.5,1.1779638286187666,0.5714285714285714,89.66744114,63.14918671,1,0
0,-0.895945806,0.027402014,0.493592898,0.004468024,0.003357849,15.705395402662516,23.98114235397155,20.35813135458572,1.75,1.5,1.5,1.1779638286187666,0.5714285714285714,89.66744114,63.14918671,-1,0
0,-0.692072672,-0.127760106,0.453788383,0.009095463,0.010514308,9.704200610914318,14.482122866573173,11.989444989563752,1.75,1.5,1.6,1.2079060272747553,0.5714285714285714,36.71852394,173.7459673,1,0
0,-0.673157525,-0.244506477,0.273315213,0.005264527,0.001894567,9.38437269315659,14.768194141527577,12.38832211923192,1.75,1.5,1.6,1.1921060817914224,0.5714285714285714,39.68941924,160.8802737,1,0
0,-0.678777494,0.406261796,0.933142894,0.024604552,0.0606989,14.029754619456789,25.91296213746488,12.752793438954544,1.7777777777777777,1.6,1.6,2.0319440020342077,0.625,57.60425332,103.5537641,1,0
0,-0.371682554,-0.201633189,0.290305501,0.006045573,0.007348278,11.798298736463352,14.811866368016208,15.211631615359678,1.7142857142857142,1.3333333333333333,1.6,0.9737197654103183,0.8333333333333334,25.98557292,168.906277,1,0
0,-0.686828197,-0.292389124,0.378406169,0.004526903,0.010414448,10.371696790632456,11.963945399614063,13.123071375214629,1.7142857142857142,1.3333333333333333,1.6,0.9116726608841136,0.8333333333333334,24.52039967,177.6626941,1,1
0,-0.567712265,-0.125616797,0.299816059,0.029262209,0.009078069,8.979614447695544,13.908974623167676,9.950190011770252,1.7142857142857142,1.3333333333333333,1.6,1.3978602023393027,0.6666666666666666,29.8202951,145.2440874,1,0
0,-0.916286673,0.253180915,0.77746783,0.017449773,0.050483041,14.408161379054206,28.003511370065677,18.24824816066444,1.7142857142857142,1.5,1.3333333333333333,1.534586285955355,0.5,56.13599558,70.75812172,1,0
0,-0.031789985,0.271671808,0.781588018,0.031494104,0.088574764,12.133132255687803,20.00865809852437,10.87057906119093,1.7777777777777777,1.6,1.6,1.8406248633025732,0.75,36.7049043,52.19347006,1,0
0,-0.739887476,0.281163506,0.811164519,0.014880609,0.080012917,10.764117849663274,18.62210119230821,10.002307844773243,1.7777777777777777,1.6,1.6,1.8617804492029588,0.5,51.87725899,100.5518095,1,0
